sku_id,cate,brand,type_1,type_2,type_3,type_4,type_5,type_6,type_all
142805,10,172,164,4,3,0,2,256,429
152545,9,741,1366,52,30,5,7,1971,3431
21791,7,589,556,17,12,5,5,1051,1646
65136,7,587,315,2,2,0,0,402,721
63979,7,587,127,3,3,1,1,195,330
95890,8,812,474,20,6,1,0,729,1230
146341,7,306,620,19,6,0,3,1231,1879
97135,8,489,73,1,1,0,1,99,175
95852,8,489,2,0,0,0,0,1,3
93652,8,812,2029,24,14,1,9,2936,5013
55446,7,587,54,1,0,0,0,51,106
95830,7,587,44,2,2,0,0,84,132
62566,9,640,1158,29,15,2,8,1579,2791
52921,7,601,529,13,3,4,2,850,1401
55052,9,800,69,1,1,0,0,87,158
155343,6,261,476,11,3,0,2,1026,1518
28096,8,489,147,0,0,0,0,414,561
69672,8,812,855,24,12,1,7,1489,2388
57286,7,207,17,0,0,0,0,40,57
801,7,30,898,20,7,2,2,1462,2391
108093,9,538,50,0,0,0,0,58,108
26996,7,587,385,4,3,0,3,557,952
18024,8,214,1289,37,11,4,13,2027,3381
69416,8,489,1277,14,8,1,7,1959,3266
110608,4,519,426,12,5,1,2,606,1052
149601,7,30,151,9,3,1,1,345,510
98179,9,741,196,0,0,0,0,361,557
126694,7,30,58,4,1,1,0,182,246
124460,7,30,114,2,0,1,0,316,433
166112,7,30,565,11,4,2,1,771,1354
49828,4,36,235,7,4,0,2,380,628
84206,8,812,551,3,3,0,4,835,1396
161561,7,207,553,13,11,1,1,908,1487
69292,7,587,26,0,0,0,0,34,60
20647,5,427,781,42,27,6,7,1610,2473
146731,5,561,466,0,0,0,0,711,1177
15327,5,200,2434,94,37,9,17,3662,6253
69885,8,766,153,4,4,0,1,265,427
94785,6,124,348,7,3,0,7,525,890
155233,8,717,395,13,2,1,1,574,986
143324,8,812,198,0,0,0,0,257,455
102098,8,214,2249,52,19,1,14,4113,6448
1867,4,800,151,0,1,0,1,238,391
72420,7,118,510,9,7,0,2,832,1360
57596,6,200,47,1,0,0,0,72,120
64822,9,741,94,0,0,0,0,165,259
145546,9,842,1516,48,23,4,6,2327,3924
96408,9,374,83,2,2,0,0,164,251
34782,8,677,839,12,5,1,5,1416,2278
65712,4,581,301,0,0,0,0,456,757
21284,9,741,428,2,1,0,4,835,1270
74278,9,741,210,0,0,0,2,433,645
50121,8,693,850,33,28,0,3,1369,2283
3630,9,374,51,3,2,0,1,98,155
132809,9,741,525,0,0,0,3,959,1487
111928,9,374,6,0,0,0,0,17,23
70008,9,374,1,0,0,0,0,7,8
44775,8,214,1146,37,20,0,6,2153,3362
163056,5,371,94,2,2,3,1,130,232
140121,8,214,1963,69,23,6,13,3475,5549
22692,6,453,100,1,2,0,0,175,278
148974,7,587,364,4,2,1,3,602,976
167527,7,175,67,4,3,0,0,253,327
170864,6,165,2120,74,49,13,12,3071,5339
32186,5,140,61,0,2,0,0,124,187
127528,9,489,1176,1,1,0,8,2563,3749
69870,6,269,74,1,1,1,0,128,205
30903,6,269,80,0,0,0,1,139,220
92093,10,797,567,17,10,1,4,869,1468
15419,7,741,116,1,4,0,0,189,310
65210,7,587,4051,122,59,20,29,7660,11941
39881,5,4,1864,99,36,10,5,2932,4946
106713,6,269,49,0,0,0,0,49,98
115730,4,638,213,5,3,0,0,388,609
89351,5,355,354,13,4,0,2,548,921
127142,5,232,79,3,2,0,0,124,208
92655,6,263,135,2,2,0,0,195,334
138630,10,653,59,0,0,0,1,163,223
39976,4,923,320,10,3,0,2,590,925
10179,8,812,1115,30,13,0,5,1701,2864
149,9,79,17,0,0,0,0,27,44
18427,8,214,114,0,0,0,2,170,286
168216,6,269,213,3,3,0,0,313,532
137752,4,752,1089,21,10,0,7,1809,2936
57754,4,375,78,0,1,0,1,125,205
25874,6,263,794,13,6,1,4,1276,2094
77811,9,657,16,0,0,0,0,39,55
170645,9,367,52,1,0,0,0,104,157
54470,6,800,476,12,6,0,2,1152,1648
15926,6,106,126,6,3,1,0,257,393
82962,4,658,418,7,6,1,4,696,1132
129001,8,214,3386,80,27,9,19,5798,9319
55359,6,263,1108,30,22,1,10,1667,2838
134785,9,100,26,0,0,0,0,39,65
171162,5,4,44,2,1,0,0,65,112
789,7,56,568,44,18,9,7,810,1456
14134,5,4,24,0,0,0,0,28,52
162313,5,159,209,17,6,0,2,399,633
166565,6,263,313,5,3,0,1,462,784
135893,4,752,65,1,1,0,1,242,310
44627,4,581,351,0,1,0,1,636,989
165072,9,489,2501,15,2,0,18,4495,7031
153289,5,885,1253,47,23,2,5,1882,3212
68,9,489,167,0,0,0,0,802,969
57861,7,489,464,8,6,0,2,698,1178
943,8,489,2636,33,15,0,13,4087,6784
82562,9,657,10,0,0,0,0,16,26
30886,8,427,340,12,9,1,2,573,937
46199,9,657,4,0,0,0,0,5,9
74527,6,789,371,8,4,0,2,704,1089
166473,6,693,477,8,12,0,4,714,1215
156470,8,812,126,3,2,0,0,191,322
37211,11,489,914,38,0,0,0,1079,2031
35079,8,812,441,15,6,1,2,770,1235
13164,4,581,152,3,4,0,0,226,385
87310,8,812,2615,71,30,1,17,3863,6597
72463,7,693,846,49,24,5,6,2103,3033
90617,4,752,48,0,0,0,0,77,125
142922,11,489,214,8,0,0,0,229,451
39636,9,158,11,0,0,0,0,58,69
102422,9,306,1924,0,0,0,13,3837,5774
30516,9,684,1,0,0,0,0,1,2
127704,5,655,196,12,5,0,1,347,561
25242,8,200,145,9,6,0,0,637,797
24801,9,158,1535,15,8,3,6,1624,3191
32015,8,200,850,6,1,0,1,1537,2395
58701,9,607,201,3,2,0,1,214,421
16523,5,800,539,23,17,1,2,1190,1772
99814,7,587,430,15,3,1,1,561,1011
135886,8,200,100,3,1,0,0,327,431
158999,10,104,60,0,0,0,0,87,147
17732,9,640,406,5,3,0,1,450,865
157188,9,842,42,0,0,0,0,90,132
44513,7,306,1597,13,10,1,2,2836,4459
49476,5,561,445,9,7,0,3,788,1252
51207,7,448,304,22,10,1,2,1327,1666
121366,8,812,861,19,8,0,5,1525,2418
36741,7,56,42,0,0,0,1,55,98
106109,4,375,423,1,3,0,0,645,1072
65906,4,658,5,0,0,0,0,10,15
133903,5,58,74,5,0,0,0,129,208
23111,7,163,60,1,1,1,1,142,206
78016,4,581,758,25,19,1,2,1325,2130
77296,8,214,1500,11,5,1,8,2664,4189
8556,9,175,283,13,7,2,0,396,701
132282,5,800,152,4,3,0,0,263,422
2947,10,104,6,0,0,0,1,127,134
113330,9,630,858,44,31,2,2,1429,2366
87431,4,174,23,0,0,0,1,29,53
36345,7,427,489,22,14,2,5,954,1486
124935,7,56,8,0,0,0,0,17,25
54480,4,923,94,1,2,0,0,192,289
100553,6,232,365,13,6,1,2,514,901
85049,8,655,908,13,9,0,2,1475,2407
62980,5,306,244,0,0,0,0,402,646
99333,7,56,63,0,0,1,0,86,150
92550,7,484,391,11,2,1,1,561,967
88523,4,270,1,0,0,0,0,1,2
92171,10,111,9,0,0,0,0,20,29
162031,7,713,492,4,3,0,2,753,1254
164609,8,214,2924,98,29,2,18,4372,7443
34255,7,56,102,3,1,0,0,135,241
30505,7,648,24,0,1,0,0,91,116
48467,5,200,947,21,15,0,7,1417,2407
41084,5,306,3186,92,52,4,23,4961,8318
113634,9,589,399,0,0,0,1,594,994
21446,9,589,96,0,0,0,0,210,306
71010,4,36,95,0,0,0,0,149,244
113565,4,800,242,0,1,0,2,319,564
142664,6,693,654,14,9,1,7,1075,1760
143682,9,640,625,13,8,0,3,911,1560
52966,10,200,1,0,0,0,0,0,1
143764,8,124,2394,80,30,2,18,4278,6802
53073,7,163,63,2,1,0,1,76,143
276,8,306,6043,111,54,6,20,10469,16703
141541,4,36,325,0,0,0,1,398,724
107096,7,74,243,9,3,1,1,367,624
19819,5,479,429,8,5,0,4,682,1128
161876,5,479,40,0,0,0,0,46,86
79557,8,562,498,9,3,0,3,740,1253
31838,7,578,63,1,1,0,0,86,151
149554,7,56,652,16,11,6,2,855,1542
156696,5,118,3003,92,50,17,22,3960,7144
119538,9,367,461,25,12,0,0,665,1163
74404,6,427,932,24,20,0,4,1700,2680
100695,4,658,524,12,5,0,4,810,1355
90124,5,699,107,11,2,2,1,178,301
135215,9,374,3,0,0,0,0,3,6
167008,7,527,107,13,11,0,0,214,345
50304,8,623,571,3,0,0,0,767,1341
84143,6,159,472,7,6,0,3,804,1292
92700,8,214,6,0,0,0,0,8,14
105922,8,623,341,1,2,0,1,532,877
153824,4,200,1526,8,4,0,12,2311,3861
161509,8,801,26,1,0,0,0,50,77
164550,7,163,19,1,0,0,0,28,48
100674,4,306,992,11,8,1,5,2489,3506
15024,4,36,139,5,4,0,0,211,359
61804,9,462,206,4,2,1,1,315,529
17799,4,885,1651,28,19,1,9,2844,4552
24170,9,462,16,0,0,0,0,47,63
94461,9,78,3269,92,48,4,15,4919,8347
160350,4,519,346,4,4,1,2,505,862
91187,4,306,2,0,0,0,0,6,8
40302,9,483,123,1,1,0,0,174,299
161643,7,157,1071,38,20,3,11,2167,3310
109767,11,545,181,24,0,0,0,202,407
59378,8,214,1330,0,0,0,4,1839,3173
5812,4,300,405,10,4,1,1,772,1193
11978,4,675,1471,45,22,6,10,2452,4006
18279,7,157,2472,93,48,16,15,4090,6734
84193,9,78,161,0,0,0,1,230,392
80236,4,200,380,5,5,0,1,622,1013
58467,9,157,529,33,19,1,1,989,1572
114270,7,496,50,2,1,0,1,75,129
96485,10,474,102,1,0,1,0,177,281
117559,7,496,224,9,0,3,0,515,751
60357,9,589,103,0,2,0,0,205,310
49037,9,640,384,11,7,1,0,586,989
153754,4,36,381,6,4,0,2,618,1011
7502,6,447,1600,17,16,0,2,2273,3908
157341,7,496,1346,17,14,0,3,2196,3576
17606,7,496,80,1,1,1,0,255,338
66789,8,489,731,16,6,0,4,1179,1936
14544,8,658,194,1,0,0,1,335,531
41777,7,367,620,30,18,2,3,1226,1899
162239,9,374,21,0,0,0,1,26,48
80560,7,367,366,6,4,2,1,763,1142
146920,4,800,225,3,2,0,0,342,572
160204,4,159,1115,18,12,1,9,1634,2789
44863,9,607,918,46,15,2,9,1284,2274
19433,6,269,1468,38,14,4,7,2385,3916
3439,7,496,371,7,10,1,2,615,1006
136613,4,36,273,10,5,0,2,576,866
3668,7,861,18,0,1,0,0,62,81
63171,9,42,226,2,3,0,2,296,529
39229,7,496,1224,13,14,1,3,2261,3516
95694,6,124,16,0,0,0,0,16,32
82913,8,489,1347,12,8,0,8,2068,3443
110398,9,42,11,0,0,0,0,15,26
164499,4,638,184,3,2,0,1,287,477
131195,6,453,40,0,0,0,2,68,110
109746,9,42,5,0,0,0,0,15,20
9918,8,214,82,0,0,0,1,133,216
99122,7,570,2238,80,28,9,15,3364,5734
55460,9,570,281,0,0,0,0,490,771
117052,4,638,470,6,4,0,3,682,1165
45417,5,655,893,26,15,1,7,1459,2401
126778,5,106,677,18,10,2,1,1004,1712
153809,10,200,136,2,1,0,1,323,463
118030,10,820,12,1,1,0,0,48,62
131060,5,489,674,10,8,1,3,1139,1835
45857,4,300,304,8,6,1,2,595,916
11692,6,124,235,5,5,0,2,381,628
163360,9,630,3289,97,47,10,22,4779,8244
73992,4,885,304,11,8,1,5,522,851
118673,7,861,68,0,0,0,0,72,140
62003,4,638,106,3,2,0,1,144,256
118895,5,479,2746,84,44,9,11,4357,7251
19422,7,484,345,4,4,0,0,533,886
59068,8,214,717,0,0,0,0,1086,1803
68776,5,306,481,9,3,0,2,799,1294
94467,5,489,387,18,2,0,2,731,1140
40737,4,36,493,4,3,0,1,866,1367
37681,4,174,181,5,1,0,1,323,511
126725,4,174,291,1,1,0,0,501,794
55379,7,861,248,5,4,0,3,456,716
30635,7,861,702,11,3,1,1,1222,1940
49225,7,175,42,3,3,0,0,115,163
161081,7,587,3112,45,26,9,14,4973,8179
139600,4,923,55,1,2,0,0,89,147
21428,9,489,585,0,0,0,0,1321,1906
96897,9,489,179,0,0,0,0,589,768
26379,4,923,41,0,0,0,1,62,104
72767,8,484,839,9,3,4,3,1451,2309
57972,8,214,1313,5,1,0,3,1852,3174
20600,8,214,388,18,5,0,4,716,1131
103496,10,111,12,0,0,0,0,37,49
51417,10,111,208,2,1,1,1,287,500
114296,9,489,617,10,10,1,3,965,1606
130239,9,489,121,2,3,0,2,190,318
53592,5,375,398,15,9,5,5,560,992
9306,9,158,173,1,0,0,0,241,415
152696,9,374,586,21,14,3,2,889,1515
85254,9,657,30,0,0,0,0,56,86
163415,5,375,263,13,11,1,2,376,666
60235,8,623,240,6,1,0,1,539,787
22253,6,117,199,2,3,0,0,307,511
134814,7,842,143,2,2,0,0,234,381
86027,5,58,127,4,2,0,2,221,356
109968,9,657,7,0,0,0,0,13,20
58430,10,790,107,0,0,0,0,142,249
126151,9,657,44,1,1,0,0,81,127
76012,7,741,1637,52,19,9,9,2602,4328
56828,6,402,143,4,4,0,0,264,415
113542,9,452,236,5,3,0,1,318,563
50146,8,214,371,3,3,0,0,471,848
30342,4,306,3,0,0,0,0,2,5
135577,8,306,2011,42,25,1,10,3727,5816
95577,9,452,14,0,0,0,0,25,39
12953,4,752,194,1,1,0,0,264,460
141911,9,452,41,1,0,1,0,59,102
69352,4,200,402,13,3,2,0,648,1068
122687,4,200,291,7,5,1,1,420,725
24764,9,315,16,0,0,0,0,25,41
128167,8,214,1659,6,2,0,5,2509,4181
77740,4,36,674,12,5,1,2,998,1692
50701,9,79,9,0,0,0,0,15,24
60664,9,741,11,0,0,0,0,13,24
152333,5,58,887,35,20,8,13,1426,2389
90521,8,658,4450,144,56,12,25,8073,12760
133285,5,375,144,1,0,0,0,177,322
11436,4,678,1923,61,30,7,4,3111,5136
117794,5,78,97,3,1,0,0,152,253
141381,4,200,408,4,5,0,1,637,1055
140253,4,200,207,8,5,0,0,292,512
113319,8,812,1280,23,8,2,5,1889,3207
149147,8,489,233,3,2,0,0,367,605
82146,5,800,460,13,5,0,4,847,1329
28375,8,885,571,10,6,0,3,873,1463
107134,9,607,223,2,2,0,2,290,519
21302,8,693,19,0,0,0,0,8,27
151099,10,917,61,1,1,0,0,77,140
122915,6,78,1555,29,14,0,9,2046,3653
83039,4,596,164,6,1,0,1,235,407
145321,4,752,95,1,1,0,0,125,222
38174,6,427,1364,47,30,0,8,2289,3738
137937,4,174,155,5,0,0,0,263,423
11766,4,159,2236,48,9,0,16,3364,5673
19960,8,885,3831,114,38,3,27,6174,10187
100589,8,214,2096,14,4,0,16,3241,5371
48855,4,159,106,3,0,0,0,163,272
50416,8,214,2015,37,24,0,11,3721,5808
16678,8,623,490,15,2,0,4,920,1431
33946,10,790,124,1,1,0,0,168,294
167412,5,479,665,13,14,0,6,1119,1817
122144,10,40,616,11,7,0,3,976,1613
160020,4,752,1403,18,10,0,9,2317,3757
21942,8,306,1825,22,13,1,4,2936,4801
23786,8,306,311,4,2,0,2,463,782
91542,6,416,326,4,1,0,0,451,782
115757,6,570,1947,84,25,9,6,2733,4804
67332,6,402,356,5,6,2,1,561,931
15648,6,306,204,1,1,0,0,297,503
123998,5,699,59,1,2,0,0,84,146
51673,6,51,429,14,9,2,1,697,1152
661,8,658,946,31,11,0,7,1719,2714
85718,10,36,231,8,7,0,1,365,612
132952,8,545,441,12,4,0,3,693,1153
100737,10,917,504,9,10,0,2,872,1397
80128,6,570,930,28,16,1,5,1442,2422
98678,4,174,103,0,0,0,0,212,315
24200,5,225,181,3,3,0,4,329,520
51019,6,821,152,1,1,0,0,271,425
149015,9,452,43,0,0,0,1,95,139
31960,4,200,1625,23,7,3,8,2404,4070
67343,7,578,76,0,0,0,0,99,175
64029,6,570,397,16,11,0,2,615,1041
147898,4,200,7379,178,63,14,32,10033,17699
118228,11,214,32,1,0,0,0,39,72
4826,9,452,3,0,0,0,0,5,8
51477,8,489,2018,35,14,1,17,3557,5642
49911,8,489,416,8,6,0,2,724,1156
162194,4,375,184,2,3,0,3,339,531
171225,7,601,845,25,15,6,3,1281,2175
120711,4,885,75,0,0,0,0,95,170
88941,5,200,268,10,4,0,2,349,633
141682,4,885,36,0,0,0,0,60,96
41732,9,452,93,1,1,0,0,121,216
136510,5,124,1088,20,12,4,1,1782,2907
124554,6,570,122,8,5,0,1,213,349
59739,7,61,116,4,3,0,0,157,280
118303,4,800,335,4,2,0,1,494,836
23535,9,452,1,0,0,0,0,1,2
61168,10,81,54,0,0,0,0,82,136
79673,6,174,1328,36,18,6,3,1920,3311
10728,8,214,99,1,0,0,0,180,280
141614,7,587,3996,111,63,16,22,7511,11719
63775,8,214,817,1,2,0,2,1437,2259
105400,9,489,1304,0,0,0,11,2926,4241
56976,7,587,1006,20,12,2,6,1481,2527
154993,6,78,329,5,2,0,2,499,837
27586,7,216,968,10,7,4,2,1410,2401
48388,8,214,527,24,4,1,3,901,1460
148580,10,81,84,1,1,0,0,133,219
56971,8,214,92,1,0,0,1,151,245
62708,8,214,1604,29,15,0,8,2322,3978
13128,8,214,12,0,0,0,0,13,25
163918,6,124,1755,46,23,1,9,2981,4815
16786,6,78,666,11,6,0,3,973,1659
39197,7,578,196,4,4,0,1,289,494
69587,5,200,568,18,11,0,2,789,1388
41478,8,214,84,3,0,0,0,168,255
156199,8,214,1350,29,8,3,16,2383,3789
67325,6,263,11,0,0,0,0,18,29
124800,5,693,373,1,3,0,0,540,917
152507,4,220,379,6,3,0,2,637,1027
117901,7,306,96,0,0,0,0,122,218
93752,5,124,2578,75,35,8,27,4075,6798
74868,4,885,35,0,0,0,0,58,93
103885,5,218,358,13,6,1,0,522,900
23860,6,290,726,18,3,0,2,1104,1853
168886,6,827,163,9,4,0,0,265,441
124832,10,81,32,3,0,0,0,51,86
48503,6,200,211,1,1,0,0,272,485
157888,7,587,228,6,4,1,3,343,585
63458,7,306,794,0,0,0,3,1085,1882
96123,7,306,166,0,0,0,1,228,395
83363,5,159,1894,76,32,8,21,3357,5388
32573,5,699,538,29,12,1,2,765,1347
117152,7,587,636,8,5,0,4,923,1576
152199,5,159,1141,45,23,5,7,1796,3017
71695,7,748,82,2,0,0,2,122,208
82520,8,693,49,0,0,0,0,75,124
62105,8,403,603,10,4,0,4,1035,1656
159070,7,38,1809,40,25,2,5,3203,5084
98347,7,484,14,0,0,0,0,17,31
3850,4,200,807,21,5,0,6,1137,1976
14896,4,36,253,4,4,0,1,415,677
148467,6,269,86,0,0,0,0,131,217
65269,4,200,1037,34,14,1,5,1216,2307
72218,9,640,678,22,10,2,6,922,1640
65817,5,200,196,6,3,0,3,328,536
84072,8,489,250,6,3,0,1,389,649
145406,8,214,1079,22,9,1,6,1819,2936
29055,9,489,1243,37,22,3,8,1882,3195
13029,7,306,691,4,3,1,7,1233,1939
48341,4,519,330,0,0,0,2,564,896
51570,8,214,2715,7,3,1,6,4068,6800
42638,8,489,813,21,5,0,5,1195,2039
36493,10,917,44,1,0,0,1,74,120
45078,5,306,552,3,3,0,5,784,1347
119052,7,587,4492,106,36,12,21,8336,13003
64943,10,841,15,0,1,0,0,24,40
141998,4,375,87,1,0,0,0,119,207
74042,4,200,158,7,4,0,3,265,437
63585,6,135,1569,59,28,4,4,2716,4380
159079,11,403,72,2,0,0,0,77,151
4632,4,519,891,1,1,0,4,1330,2227
10224,8,214,243,1,1,0,1,375,621
29721,8,214,291,1,0,0,1,466,759
156778,8,489,878,7,2,0,5,1535,2427
169413,7,38,1873,28,14,1,11,3530,5457
136840,6,514,137,10,0,1,0,127,275
70593,6,375,2141,91,39,12,9,3302,5594
1485,9,842,427,11,1,0,1,703,1143
11406,8,244,48,0,0,0,0,144,192
115920,8,214,486,6,6,0,7,928,1433
113133,10,653,568,8,6,0,6,864,1452
147199,10,653,721,37,17,0,6,1448,2229
49931,4,36,182,4,5,0,1,297,489
89745,5,124,772,19,11,0,6,1264,2072
66088,8,214,1865,49,26,4,12,3361,5317
154617,9,800,2,0,0,0,0,3,5
46288,4,581,119,0,0,0,0,189,308
118902,5,225,156,2,0,0,0,250,408
141421,4,519,346,9,5,0,0,438,798
26148,9,800,5,0,0,0,0,7,12
63523,8,596,355,6,3,0,3,551,918
66119,6,693,776,0,0,0,4,979,1759
102656,4,36,302,6,4,0,0,538,850
154140,11,214,92,6,0,1,0,99,198
134202,4,658,91,2,0,0,0,131,224
66405,8,306,1283,15,15,0,10,2168,3491
132705,6,306,1476,13,8,0,4,2245,3746
164164,6,78,434,3,3,0,6,594,1040
149862,5,78,484,10,4,0,1,680,1179
33393,8,214,81,0,0,0,3,129,213
155687,6,159,64,0,0,0,0,103,167
61856,4,890,1447,30,11,1,7,2225,3721
121556,4,725,49,0,0,0,0,84,133
159116,7,521,24,1,0,0,0,33,58
97536,8,655,1800,43,23,2,8,2996,4872
107962,6,124,1505,27,16,1,5,2597,4151
122111,10,208,92,0,1,0,0,178,271
164996,6,269,369,4,3,0,0,640,1016
157874,7,38,1047,22,16,0,3,2143,3231
96095,10,104,8,0,0,0,0,14,22
2115,9,489,121,6,2,0,2,196,327
19198,9,489,1073,84,51,8,4,1912,3132
38491,6,235,34,0,0,0,0,38,72
103776,9,489,183,0,0,0,3,710,896
16762,9,630,165,1,0,0,1,624,791
50290,8,214,2865,85,35,2,11,5416,8414
111846,8,214,365,2,4,0,3,628,1002
60735,9,597,247,11,2,2,1,557,820
32536,9,597,1004,18,12,0,3,1507,2544
34775,8,214,139,2,1,1,0,234,377
126578,4,658,63,0,0,0,0,77,140
26736,9,630,472,15,15,2,1,681,1186
117721,6,263,1047,33,25,0,10,1619,2734
75139,8,214,120,0,0,0,2,158,280
100662,6,261,965,30,15,2,6,1697,2715
148407,7,521,407,15,7,1,2,673,1105
58178,7,521,526,27,17,0,3,891,1464
60383,7,521,27,1,0,0,0,41,69
65751,7,521,181,2,0,1,1,268,453
96179,7,521,30,1,0,0,0,53,84
43126,4,427,488,13,18,1,1,865,1386
69557,8,812,61,0,0,0,0,79,140
98275,7,521,137,6,5,0,0,199,347
39138,7,521,16,2,1,0,0,38,57
93830,6,124,584,14,10,0,8,882,1498
167523,7,521,20,0,0,0,0,26,46
96169,5,78,166,13,5,0,0,263,447
14359,6,375,3112,119,66,19,22,4780,8118
69479,8,885,8,0,0,0,0,13,21
146038,8,214,324,0,0,0,0,453,777
89924,5,200,990,24,10,0,3,1643,2670
32370,8,214,1210,21,8,0,8,1807,3054
27061,8,214,802,39,15,2,10,1657,2525
81865,8,623,1842,46,18,5,11,3139,5061
22538,4,453,899,19,12,0,2,1330,2262
36800,5,78,28,0,0,0,0,45,73
52350,8,214,32,0,0,0,0,45,77
111395,4,752,44,0,0,0,0,53,97
25911,10,474,270,14,1,0,0,500,785
119855,5,251,127,0,0,0,1,189,317
77785,7,741,1182,47,12,10,8,2120,3379
105777,5,225,171,7,1,0,1,271,451
168593,5,118,223,14,7,0,1,409,654
86385,8,214,149,1,0,0,1,220,371
285,8,214,443,8,6,1,2,721,1181
86622,8,623,73,1,0,1,0,196,271
8820,6,269,603,12,7,0,1,863,1486
113529,6,693,230,3,2,0,0,346,581
16848,5,118,705,29,12,8,1,983,1738
76976,4,36,76,0,0,0,1,120,197
129828,8,800,479,6,3,1,4,718,1211
12681,4,581,373,7,6,0,1,609,996
103675,6,306,1258,24,11,4,3,2057,3357
134357,9,367,202,0,0,0,2,256,460
51457,5,78,417,6,1,0,6,644,1074
122246,7,861,15,0,0,0,0,30,45
137977,9,367,29,0,0,0,0,43,72
132387,11,214,14,0,0,0,0,14,28
13409,8,489,153,4,2,0,0,309,468
17277,5,78,224,6,4,0,1,349,584
82836,8,489,187,2,1,0,0,314,504
72897,7,587,516,4,1,0,1,763,1285
160662,8,489,843,29,12,2,8,1302,2196
30110,7,861,90,2,0,0,0,194,286
128562,8,812,673,14,11,3,3,1115,1819
96874,5,479,380,4,3,0,1,541,929
127444,8,812,205,3,1,0,3,279,491
113305,8,244,4232,69,20,3,15,8033,12372
22393,4,675,18,0,0,0,0,31,49
15306,6,200,191,10,5,1,1,293,501
9374,4,675,478,8,5,0,2,888,1381
39460,7,693,89,4,3,0,0,132,228
148928,4,658,1199,45,22,2,4,2099,3371
91630,6,165,278,2,3,2,3,382,670
138986,5,489,2185,15,5,0,16,3423,5644
65375,5,489,1016,8,7,0,8,1652,2691
14643,5,479,145,0,0,0,1,229,375
77256,6,885,346,3,0,0,1,603,953
158020,8,658,1740,68,40,4,14,2810,4676
135309,8,214,1139,23,7,0,10,2094,3273
3301,8,812,669,16,5,0,5,830,1525
158802,6,821,122,1,0,0,0,179,302
92192,6,375,2545,79,37,22,11,3750,6444
84840,7,587,237,4,0,0,0,290,531
22086,6,78,1118,27,18,0,6,1746,2915
13622,5,355,267,4,4,1,0,359,635
30740,5,800,2232,101,55,21,19,4361,6789
156119,6,269,40,0,0,0,0,49,89
113020,8,244,314,5,1,0,2,1088,1410
152863,4,800,2,0,0,0,0,0,2
59367,4,800,5,0,0,0,0,0,5
39410,4,800,1,0,0,0,0,0,1
145899,4,36,187,0,0,0,0,297,484
98413,4,800,252,7,5,0,1,471,736
21035,4,800,11,0,0,0,0,7,18
77654,9,800,552,15,9,1,6,910,1493
30281,5,118,2067,69,35,15,20,3039,5245
112279,8,545,21,1,0,0,0,43,65
73781,4,800,338,5,5,0,2,598,948
108396,9,77,57,0,0,0,1,75,133
68859,7,77,67,6,0,0,1,88,162
139017,4,36,32,0,0,0,0,54,86
162097,11,812,89,0,0,0,0,85,174
47693,8,306,2954,119,48,1,17,5327,8466
130679,4,36,65,0,0,0,0,107,172
55308,4,658,461,19,13,1,3,801,1298
166573,5,489,271,7,5,0,1,405,689
108894,4,800,328,8,5,0,3,497,841
118384,7,489,226,4,1,0,1,399,631
120469,6,124,104,7,2,0,0,137,250
23665,4,890,273,8,4,0,1,407,693
139287,5,200,1906,62,28,6,26,3091,5119
55983,6,570,681,12,4,2,4,957,1660
99543,5,58,1134,7,5,0,8,1871,3025
147567,8,545,226,0,0,0,0,424,650
67070,4,174,26,0,0,0,0,56,82
44609,8,623,200,8,4,0,1,344,557
158326,4,300,454,17,7,0,1,870,1349
94287,7,216,179,2,0,14,0,241,436
67392,9,489,66,0,2,0,0,120,188
149295,8,214,2766,83,39,6,8,4407,7309
85345,4,885,269,0,0,0,2,383,654
64737,4,885,444,1,2,0,2,698,1147
77685,11,214,1,0,0,0,0,2,3
46937,9,489,23,0,0,0,0,53,76
11473,9,78,391,8,7,0,2,634,1042
93759,11,693,268,20,0,0,0,271,559
96654,9,404,129,0,0,0,0,242,371
137436,8,489,2,0,0,0,0,2,4
53483,8,214,1026,22,10,0,2,1750,2810
72001,4,174,1444,12,11,0,5,2433,3905
132215,7,207,141,7,3,1,0,381,533
65006,6,263,3,0,0,0,0,3,6
54517,7,207,139,8,2,0,1,423,573
9076,7,521,245,9,6,0,1,422,683
11982,9,630,155,0,0,0,0,213,368
129131,6,78,1796,29,12,0,6,2678,4521
50589,7,489,429,5,2,0,0,649,1085
114683,7,77,284,7,3,1,2,442,739
83241,7,79,97,2,1,1,2,159,262
135801,7,489,219,2,1,0,0,345,567
5869,8,214,42,0,1,0,0,74,117
59234,7,842,157,2,1,0,0,274,434
25756,4,159,7,0,0,0,0,9,16
25279,7,630,106,1,1,0,0,174,282
121342,8,812,966,12,4,0,4,1639,2625
96500,9,630,215,6,1,0,2,327,551
134107,10,628,52,1,0,0,0,59,112
74156,7,630,64,0,0,0,0,102,166
95104,9,630,38,0,0,0,0,51,89
47988,7,741,122,2,1,0,1,165,291
153867,8,30,2562,1,0,0,10,4482,7055
48694,9,630,2982,87,33,4,12,4786,7904
155351,7,263,50,0,0,0,0,81,131
66246,9,630,283,0,0,0,1,634,918
68954,9,630,72,0,0,0,1,129,202
157520,7,762,670,13,6,2,4,1241,1936
76255,9,630,136,0,0,0,1,207,344
82905,10,66,71,1,1,0,0,169,242
